gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,calls_per_month,data_usage_gb,support_tickets,late_payments,avg_call_duration,churn,recency_score,frequency_score,monetary_score,rfm_churn_risk,charge_per_minute,support_intensity,high_complaint_flag,payment_reliability,data_per_charge,avg_calls_per_week,revenue_risk_proxy,high_charge_new_customer,fiber_no_support,mtm_echeck_risk,longtime_frustrated
1,0,0,1,36,1,1,0,1,1,0,1,0,74.56,2641.95,4,5.07,0,0,7.33,0,0.02702702702702703,0.30769230766863903,0.6213333333281555,0.39780568260834526,2.5006152273501683,0.0,0,1.0,0.06709899417681313,0.9237875288683602,29.660391695278225,0,0,1,0
1,0,0,0,4,1,0,-1,-1,-1,0,0,2,60.57,262.26,2,0.0,1,1,6.23,1,0.2,0.15384615383431952,0.5047499999957937,0.4511307692314536,5.158536585365853,0.2,0,0.8,0.0,0.4618937644341801,27.324990692349147,0,0,0,0
0,0,0,0,46,0,1,0,1,1,0,0,0,54.79,2494.71,6,2.71,1,0,5.99,1,0.02127659574468085,0.4615384615029586,0.45658333332952844,0.298836279329092,1.5080701711964408,0.02127659574468085,0,1.0,0.0485750134432694,1.3856812933025404,16.37323974444095,0,0,1,0
0,0,0,0,66,0,0,-1,-1,-1,1,0,1,67.14,4414.16,6,0.0,0,0,11.11,0,0.014925373134328358,0.4615384615029586,0.5594999999953375,0.33746245695127464,1.0030905157525407,0.0,0,1.0,0.0,1.3856812933025404,22.65722935970858,0,0,0,0
0,0,0,0,8,1,1,1,1,0,0,1,0,79.48,607.14,6,10.33,0,1,4.96,0,0.1111111111111111,0.4615384615029586,0.6623333333278139,0.4170700854749783,2.5394846913167144,0.0,0,0.8888888888888888,0.1283548707753479,1.3856812933025404,33.148730393551276,0,0,1,0
0,0,1,0,9,1,2,0,1,0,0,0,2,18.0,95.8,6,4.95,0,2,3.92,0,0.1,0.4615384615029586,0.14999999999875,0.2076923076989083,0.45044197855933793,0.0,0,0.8,0.2605263157894737,1.3856812933025404,3.7384615385803497,0,0,0,0
1,0,1,1,3,1,1,1,1,1,0,0,3,41.52,78.35,4,0.68,2,2,6.74,0,0.25,0.30769230766863903,0.34599999999711667,0.37686153846511883,0.9568881289692233,0.5,0,0.5,0.01599247412982126,0.9237875288683602,15.647291077071735,0,0,0,0
0,0,1,0,23,1,1,0,1,0,0,1,3,55.07,1225.73,4,1.06,0,1,2.74,0,0.041666666666666664,0.30769230766863903,0.45891666666284237,0.3386948717980758,4.843251145882725,0.0,0,0.9583333333333334,0.01890494025325486,0.9237875288683602,18.651926589920034,0,0,0,0
0,0,1,0,72,1,1,1,0,1,0,0,0,53.87,3910.33,7,17.97,0,1,12.38,0,0.0136986301369863,0.5384615384201183,0.4489166666629257,0.27735381103594114,0.6266032317819669,0.0,0,0.9863013698630136,0.3275013668671405,1.6166281755196306,14.941049800506148,0,0,1,0
1,0,1,0,8,1,1,0,0,0,0,0,2,43.64,293.12,2,52.56,1,2,5.27,0,0.1111111111111111,0.15384615383431952,0.3636666666636361,0.359141880343035,3.4355368026254105,0.1111111111111111,0,0.7777777777777778,1.1774193548387097,0.4618937644341801,15.672951658170048,0,0,0,0
1,0,0,0,5,1,0,-1,-1,-1,0,1,0,88.33,492.66,5,0.0,0,1,9.0,1,0.16666666666666666,0.3846153845857988,0.7360833333271992,0.48417692308038657,2.179911504424779,0.0,0,0.8333333333333334,0.0,1.1547344110854503,42.76734761569055,1,0,1,0
1,0,1,0,27,1,2,1,1,0,0,0,0,44.29,1230.01,2,4.16,1,0,8.61,1,0.03571428571428571,0.15384615383431952,0.3690833333302576,0.33114981685095346,2.6398463321457704,0.03571428571428571,0,1.0,0.09185250607198057,0.4618937644341801,14.666625388328729,0,0,1,0
0,0,1,0,58,1,1,1,0,1,0,1,2,32.92,1831.15,8,8.53,0,0,8.82,0,0.01694915254237288,0.6153846153372781,0.2743333333310472,0.19343607128191243,0.44733332030448425,0.0,0,1.0,0.25147405660377353,1.8475750577367205,6.367915466600557,0,0,0,0
1,0,0,0,61,1,1,0,0,1,2,0,2,50.96,3127.86,6,3.75,0,0,6.03,0,0.016129032258064516,0.4615384615029586,0.42466666666312775,0.2840105872678852,1.41661609253707,0.0,0,1.0,0.07217090069284064,1.3856812933025404,14.47317952717143,0,0,0,0
1,0,1,0,12,1,2,1,0,1,0,1,0,110.19,1325.06,6,11.67,2,1,4.77,1,0.07692307692307693,0.4615384615029586,0.9182499999923479,0.5057615384655783,3.8469980257809784,0.15384615384615385,0,0.9230769230769231,0.10495548160805827,1.3856812933025404,55.72986392352207,0,1,1,0
1,0,0,1,46,1,2,1,1,1,1,0,1,65.4,3076.43,1,1.59,1,2,9.94,0,0.02127659574468085,0.07692307691715976,0.5449999999954583,0.4111260229126238,6.713578037709498,0.02127659574468085,0,0.9574468085106383,0.02394578313253012,0.23094688221709006,26.887641898485597,0,0,0,0
0,0,0,0,26,1,0,-1,-1,-1,0,1,0,50.53,1272.9,4,0.0,0,2,3.91,0,0.037037037037037035,0.30769230766863903,0.4210833333298243,0.3217096866130167,3.1226081836914927,0.0,0,0.9259259259259259,0.0,0.9237875288683602,16.255990464555733,0,0,1,0
1,0,1,0,39,1,2,1,1,1,0,1,1,55.09,2181.22,3,0.35,2,1,8.72,0,0.025,0.2307692307514793,0.4590833333295076,0.34747948718150723,2.1358544514511766,0.05,0,0.975,0.006239971474416116,0.6928406466512702,19.142644948829233,0,0,0,0
0,1,1,1,33,1,2,0,0,1,0,0,0,18.0,633.8,5,28.11,0,1,4.19,0,0.029411764705882353,0.3846153845857988,0.14999999999875,0.1948416289646932,0.9154329457644252,0.0,0,0.9705882352941176,1.4794736842105263,1.1547344110854503,3.5071493213644778,0,1,1,0
0,0,0,1,4,1,2,1,1,1,2,0,3,59.38,150.26,2,19.73,1,0,8.29,0,0.2,0.15384615383431952,0.4948333333292097,0.44716410256482,2.2320261437908497,0.2,0,1.0,0.32676382908247764,0.4618937644341801,26.55260441029901,0,0,0,0
1,0,0,0,13,1,2,0,1,1,0,1,1,72.11,1002.89,3,4.74,1,0,10.17,0,0.07142857142857142,0.2307692307514793,0.600916666661659,0.42278424908579637,2.52216885043885,0.07142857142857142,0,1.0,0.06483381206401313,0.6928406466512702,30.486972201576776,0,0,0,0
1,0,1,0,43,1,1,1,1,0,1,1,0,78.14,3323.3,2,55.71,0,0,1.0,0,0.022727272727272728,0.15384615383431952,0.6511666666612402,0.43878834498854125,38.198850574712644,0.0,0,1.0,0.703942380591357,0.4618937644341801,34.286921277404616,0,0,0,0
0,1,0,1,42,1,2,1,0,0,1,1,0,60.24,2553.53,6,16.54,0,0,4.51,0,0.023255813953488372,0.4615384615029586,0.5019999999958167,0.3177946332791303,2.244822069062522,0.0,0,1.0,0.2700849118223383,1.3856812933025404,19.14394870873481,0,1,0,0
1,0,1,0,3,0,1,1,0,0,0,1,3,42.59,116.74,5,38.08,1,0,7.47,0,0.25,0.3846153845857988,0.354916666663709,0.36504358974832385,1.032640424590889,0.25,0,1.0,0.8735948612066987,1.1547344110854503,15.547206487381114,0,0,0,0
1,0,1,0,18,1,2,0,0,0,2,0,2,92.13,1648.77,7,6.24,2,0,12.39,1,0.05263157894736842,0.5384615384201183,0.767749999993602,0.42046032389236454,1.055455977057114,0.10526315789473684,0,1.0,0.06700311392676904,1.6166281755196306,38.737009640203546,0,1,0,0
0,0,1,0,60,1,2,1,1,0,0,1,1,53.77,3185.93,2,12.4,1,0,6.4,0,0.01639344262295082,0.15384615383431952,0.4480833333295993,0.3550214796141562,4.14295188556567,0.01639344262295082,0,1.0,0.22640131458827825,0.4618937644341801,19.08950495885318,0,0,0,0
0,1,1,1,47,1,2,0,0,0,0,1,1,35.57,1642.12,4,18.64,0,0,1.86,0,0.020833333333333332,0.30769230766863903,0.2964166666641965,0.2653615384652841,4.68267366259838,0.0,0,1.0,0.5097074104457205,0.9237875288683602,9.438909923210156,0,1,0,0
1,0,0,0,26,1,1,1,0,1,0,0,3,41.93,1112.66,2,24.59,1,0,3.66,0,0.037037037037037035,0.15384615383431952,0.34941666666375487,0.3238122507134529,5.8157014426092415,0.037037037037037035,0,1.0,0.5727929187048684,0.4618937644341801,13.57744767241508,0,0,0,0
0,0,0,1,6,1,2,1,1,0,0,0,1,54.89,400.21,2,4.09,1,2,1.0,0,0.14285714285714285,0.15384615383431952,0.45741666666285485,0.4093402930411352,30.785384615384615,0.14285714285714285,0,0.7142857142857143,0.0731794596528896,0.4618937644341801,22.46868868502791,0,0,0,0
1,1,1,0,11,1,1,1,0,0,0,0,1,56.14,556.66,3,62.07,2,0,8.6,0,0.08333333333333333,0.2307692307514793,0.4678333333294347,0.3743128205148114,1.9545646067415732,0.16666666666666666,0,1.0,1.0862793139656983,0.6928406466512702,21.013921743701513,0,0,0,0
1,1,1,0,31,1,2,1,1,0,1,1,0,48.76,1484.99,2,23.73,0,0,3.95,0,0.03125,0.15384615383431952,0.4063333333299472,0.34426410256511497,6.038999593330622,0.0,0,1.0,0.4768890675241158,0.4618937644341801,16.786317641075005,0,0,0,0
1,1,0,0,45,1,0,-1,-1,-1,0,0,3,74.35,3358.82,6,0.0,4,0,13.77,1,0.021739130434782608,0.4615384615029586,0.6195833333281701,0.3642212932045894,0.9031756702250666,0.08695652173913043,1,1.0,0.0,1.3856812933025404,27.07985314976122,0,0,0,1
0,0,0,0,28,1,2,0,1,1,1,0,1,62.37,1756.78,4,4.35,3,1,8.92,1,0.034482758620689655,0.30769230766863903,0.5197499999956687,0.36015464191281554,1.7567097316107356,0.10344827586206896,1,0.9655172413793104,0.06864446899163641,0.9237875288683602,22.462845016102303,0,0,0,0
1,0,0,1,15,1,0,-1,-1,-1,0,1,0,91.51,1397.7,5,0.0,1,1,5.08,0,0.0625,0.3846153845857988,0.7625833333269785,0.4531102564136317,3.6589005235602095,0.0625,0,0.9375,0.0,1.1547344110854503,41.46411956441143,0,0,1,0
1,0,0,0,25,1,0,-1,-1,-1,2,0,2,67.36,1742.07,4,0.0,1,0,13.25,0,0.038461538461538464,0.30769230766863903,0.5613333333286555,0.3783794871823498,1.3137782805429863,0.038461538461538464,0,1.0,0.0,0.9237875288683602,25.487642256603085,0,0,0,0
1,0,0,0,1,1,2,1,1,1,0,0,1,54.31,18.0,4,1.49,1,0,8.97,1,0.5,0.30769230766863903,0.4525833333295618,0.519494871798097,0.4880694143167028,0.5,0,1.0,0.026939070692460675,0.9237875288683602,28.213766487354647,0,0,0,0
0,0,1,0,39,1,1,1,0,1,1,1,1,49.81,1914.04,5,9.02,0,0,6.21,0,0.025,0.3846153845857988,0.4150833333298743,0.29911025641478994,1.5793060769833738,0.0,0,1.0,0.1775241094272781,1.1547344110854503,14.898681872020688,0,0,0,0
0,0,1,0,55,1,1,1,0,1,1,1,3,53.03,2968.87,1,77.94,0,1,7.97,0,0.017857142857142856,0.07692307691715976,0.441916666662984,0.3685249084246188,6.757414362125868,0.0,0,0.9821428571428571,1.4425319267073846,0.23094688221709006,19.542875893757536,0,0,0,0
0,0,1,1,1,1,2,1,0,1,0,0,1,32.7,23.75,9,23.81,1,1,12.27,1,0.5,0.6923076922544379,0.27249999999772917,0.3705384615482041,0.21313829309880644,0.5,0,0.5,0.7065281899109791,2.0785219399538106,12.116607692626275,0,1,0,0
0,0,1,1,15,1,0,-1,-1,-1,0,1,3,57.91,811.15,3,0.0,2,0,3.82,0,0.0625,0.2307692307514793,0.48258333332931175,0.3718794871814288,4.69144013880856,0.125,0,1.0,0.0,0.6928406466512702,21.535541102676543,0,0,0,0
0,0,0,1,56,1,2,1,1,1,0,1,2,79.38,4382.01,4,5.09,0,2,6.62,1,0.017543859649122806,0.30769230766863903,0.6614999999944875,0.41007908232371626,2.953075720408658,0.0,0,0.9649122807017544,0.06332421000248818,0.9237875288683602,32.552077554856595,0,0,0,0
1,0,0,0,27,1,1,0,1,0,0,0,3,88.33,2384.28,4,3.94,0,0,9.68,0,0.03571428571428571,0.30769230766863903,0.7360833333271992,0.44718058608286615,2.2784679484729176,0.0,0,1.0,0.04410612336281205,0.9237875288683602,39.49946116869957,0,0,0,0
0,0,1,1,19,0,0,-1,-1,-1,0,1,0,70.37,1316.35,3,0.0,0,1,4.36,0,0.05,0.2307692307514793,0.5864166666617798,0.4084128205144161,5.275529015710163,0.0,0,0.95,0.0,0.6928406466512702,28.740010179599462,0,0,1,0
0,0,1,1,2,1,2,1,1,1,1,0,0,120.0,347.86,5,1.88,1,0,10.42,1,0.3333333333333333,0.3846153845857988,0.9999999999916667,0.6564102564128402,3.3066539923954372,0.3333333333333333,0,1.0,0.015537190082644627,1.1547344110854503,78.76923076954083,1,0,0,0
0,0,0,0,40,1,2,0,1,1,0,0,1,74.71,2980.55,4,14.19,2,0,7.05,1,0.024390243902439025,0.30769230766863903,0.6225833333281451,0.39725096935850585,2.6399911426040745,0.04878048780487805,0,1.0,0.18742570334169859,0.9237875288683602,29.67861992077397,0,0,0,0
1,0,1,1,35,1,0,-1,-1,-1,0,1,0,18.0,591.81,6,0.0,0,1,9.06,0,0.027777777777777776,0.4615384615029586,0.14999999999875,0.1788034188100194,0.3108898928346291,0.0,0,0.9722222222222222,0.0,1.3856812933025404,3.2184615385803492,0,0,1,0
0,0,1,1,26,1,0,-1,-1,-1,0,1,0,77.43,2075.61,2,0.0,2,0,7.05,1,0.037037037037037035,0.15384615383431952,0.645249999994623,0.4421455840458001,5.646381936887923,0.07407407407407407,0,1.0,0.0,0.4618937644341801,34.23533257266631,0,0,1,0
0,0,0,0,1,1,0,-1,-1,-1,2,1,0,98.92,94.96,2,0.0,1,0,5.97,0,0.5,0.15384615383431952,0.8243333333264639,0.6989641025637217,7.3384853168469855,0.5,0,1.0,0.0,0.4618937644341801,69.14152902560335,1,0,0,0
1,0,0,1,30,1,0,-1,-1,-1,0,1,0,57.03,1749.64,6,0.0,0,1,12.94,0,0.03225806451612903,0.4615384615029586,0.47524999999603956,0.31069553350427576,0.750854003948159,0.0,0,0.967741935483871,0.0,1.3856812933025404,17.718966275748848,0,0,1,0
0,0,0,0,1,1,2,1,1,1,0,1,1,21.07,115.17,2,24.83,0,1,2.08,0,0.5,0.15384615383431952,0.17558333333187012,0.4394641025658842,22.319767441860463,0.0,0,0.5,1.125056637970095,0.4618937644341801,9.25950864106318,0,0,0,0
1,0,1,0,51,1,2,1,1,0,0,0,3,18.0,991.89,2,2.58,0,0,8.3,0,0.019230769230769232,0.15384615383431952,0.14999999999875,0.2369230769249438,1.170233600755073,0.0,0,1.0,0.13578947368421054,0.4618937644341801,4.264615384648988,0,0,0,0
1,0,0,1,61,1,2,0,0,0,0,0,2,62.11,3807.35,1,4.4,1,2,11.34,0,0.016129032258064516,0.07692307691715976,0.5175833333290201,0.3981003308514019,5.496073562952912,0.016129032258064516,0,0.967741935483871,0.06971953731579782,0.23094688221709006,24.726011549180573,0,1,0,0
1,1,0,0,22,1,0,-1,-1,-1,1,1,1,34.57,796.91,5,0.0,1,0,12.03,0,0.043478260869565216,0.3846153845857988,0.2880833333309326,0.2557015607630394,0.6017594200709809,0.043478260869565216,0,1.0,0.0,1.1547344110854503,8.839602955578272,0,0,0,0
1,0,1,0,56,1,2,1,1,1,1,1,3,58.71,3355.1,2,9.45,1,0,8.28,0,0.017543859649122806,0.15384615383431952,0.4892499999959229,0.3719483130911544,3.6140074970916456,0.017543859649122806,0,1.0,0.15826494724501758,0.4618937644341801,21.837085461581676,0,0,0,0
1,1,0,0,15,1,1,0,0,0,1,0,1,53.74,758.28,5,73.33,0,0,7.01,0,0.0625,0.3846153845857988,0.4478333333296014,0.3272102564146808,1.4395443758898907,0.0,0,1.0,1.3396054073803434,1.1547344110854503,17.58427917972495,0,0,0,0
0,1,1,0,10,1,2,0,0,1,1,0,1,109.03,1025.02,2,23.28,2,1,5.46,1,0.09090909090909091,0.15384615383431952,0.9085833333257618,0.5690277389270773,9.301451905626134,0.18181818181818182,0,0.9090909090909091,0.21157866036535491,0.4618937644341801,62.04109437521923,1,1,0,0
1,0,1,0,19,1,2,0,1,0,2,1,0,90.1,1812.59,4,27.44,0,0,10.34,0,0.05,0.30769230766863903,0.7508333333270764,0.45879487179710277,2.3036322505210713,0.0,0,1.0,0.3012074643249177,0.9237875288683602,41.337417948918954,0,0,0,0
1,1,1,1,24,1,1,1,0,1,0,1,3,48.08,1091.35,2,13.64,0,0,4.99,0,0.04,0.15384615383431952,0.40066666666332773,0.34549743589846715,4.537460502245135,0.0,0,1.0,0.27791361043194784,0.4618937644341801,16.6115167179983,0,0,0,0
0,0,1,0,43,1,2,1,0,0,0,0,2,52.53,2372.21,5,35.85,1,0,9.14,1,0.022727272727272728,0.3846153845857988,0.43774999999635206,0.30726783217229015,1.2065561263414881,0.022727272727272728,0,1.0,0.6697179151877451,1.1547344110854503,16.1407792240104,0,1,0,0
1,0,0,0,27,1,1,1,0,0,0,1,1,92.91,2473.83,7,4.1,1,0,4.95,1,0.03571428571428571,0.5384615384201183,0.7742499999935478,0.4162934065991098,2.6414286476963325,0.03571428571428571,0,1.0,0.04365882227664785,1.6166281755196306,38.67782040712329,0,0,0,0
0,0,1,0,58,0,1,1,1,0,0,1,1,68.58,3932.49,4,9.42,0,2,10.62,0,0.01694915254237288,0.30769230766863903,0.5714999999952375,0.37384119948131633,1.5954341863974946,0.0,0,0.9661016949152542,0.1353837309571716,0.9237875288683602,25.638029460428672,0,0,0,0
0,0,0,0,72,1,1,1,1,0,0,1,2,74.5,5403.68,6,20.77,0,0,12.22,0,0.0136986301369863,0.4615384615029586,0.6208333333281597,0.36150509308546674,1.0234164892690205,0.0,0,1.0,0.2750993377483444,1.3856812933025404,26.93212943486727,0,0,0,0
0,1,0,1,22,1,2,0,1,1,0,1,0,100.43,2129.17,3,13.89,1,0,16.8,0,0.043478260869565216,0.2307692307514793,0.8369166666596924,0.5060041248614072,1.9185168498828615,0.043478260869565216,0,1.0,0.13694173321502515,0.6928406466512702,50.81799425983113,0,0,1,0
1,0,0,0,37,0,1,0,1,1,0,1,1,41.85,1677.03,7,21.02,0,2,8.98,0,0.02631578947368421,0.5384615384201183,0.3487499999970938,0.24233400810428757,0.7207390343902836,0.0,0,0.9473684210526316,0.4905484247374562,1.6166281755196306,10.141678239164435,0,0,0,0
1,0,0,0,19,1,2,1,1,0,0,0,0,93.56,1873.84,3,4.57,0,0,4.24,1,0.05,0.2307692307514793,0.7796666666601695,0.48571282051377196,7.721443876710071,0.0,0,1.0,0.04832910321489002,0.6928406466512702,45.4432914872685,0,0,1,0
1,0,0,0,70,1,0,-1,-1,-1,2,0,0,53.18,3799.6,4,0.0,0,0,4.01,0,0.014084507042253521,0.30769230766863903,0.4431666666629736,0.321362007948363,3.381028652785193,0.0,0,1.0,0.0,0.9237875288683602,17.090031582693946,0,0,0,0
0,0,1,1,1,0,0,-1,-1,-1,2,1,1,18.0,18.0,3,0.0,0,2,8.54,0,0.5,0.2307692307514793,0.14999999999875,0.4138461538492042,0.6761833208114201,0.0,0,0.0,0.0,0.6928406466512702,7.449230769285675,0,0,0,0
1,0,0,0,38,1,0,-1,-1,-1,0,1,1,29.96,1203.22,3,0.0,0,0,11.57,0,0.02564102564102564,0.2307692307514793,0.24966666666458612,0.26396923077194884,0.9115441143047622,0.0,0,1.0,0.0,0.6928406466512702,7.908518153927587,0,0,0,0
1,0,1,0,20,0,2,0,1,0,2,1,2,37.16,802.67,6,24.35,1,0,5.89,0,0.047619047619047616,0.4615384615029586,0.3096666666640861,0.2506065934126618,1.134035038146369,0.047619047619047616,0,1.0,0.6381027253668764,1.3856812933025404,9.312541011214511,0,0,0,0
1,1,1,1,1,1,0,-1,-1,-1,2,1,3,105.21,113.52,5,0.0,1,1,10.42,1,0.5,0.3846153845857988,0.8767499999926937,0.6737769230799178,2.1378531073446325,0.5,0,0.5,0.0,1.1547344110854503,70.88807007723814,1,0,0,0
0,0,1,1,41,1,2,1,0,1,2,1,3,61.25,2553.31,5,20.83,1,1,7.79,0,0.023809523809523808,0.3846153845857988,0.5104166666624131,0.33676739927161503,1.5978660158327858,0.023809523809523808,0,0.9761904761904762,0.3346184738955823,1.1547344110854503,20.62700320538642,0,1,0,0
0,0,0,1,14,1,0,-1,-1,-1,0,1,1,55.87,813.05,7,0.0,0,0,5.84,1,0.06666666666666667,0.5384615384201183,0.46558333332945345,0.3052076923144244,1.4181434451964,0.0,0,1.0,0.0,1.6166281755196306,17.05195376960689,0,0,0,0
1,0,0,0,22,1,1,0,1,1,1,1,1,109.86,2356.35,5,1.57,0,1,9.42,0,0.043478260869565216,0.3846153845857988,0.9154999999923707,0.5066682274276146,2.2718376397994597,0.0,0,0.9565217391304348,0.01416200613386253,1.1547344110854503,55.66257146519774,0,0,0,0
1,0,0,0,37,1,1,1,0,0,0,0,2,41.65,1519.2,4,14.02,1,1,13.83,1,0.02631578947368421,0.30769230766863903,0.34708333333044095,0.28782118758792224,0.741854832408782,0.02631578947368421,0,0.9736842105263158,0.3287221570926143,0.9237875288683602,11.98775246303696,0,0,0,0
1,0,0,0,8,1,1,1,1,1,1,0,0,53.15,410.12,2,36.04,3,0,7.03,0,0.1111111111111111,0.15384615383431952,0.4429166666629757,0.39084188034277084,3.61402890377159,0.3333333333333333,1,1.0,0.6655586334256695,0.4618937644341801,20.77324594021827,0,0,0,0
1,0,1,1,10,1,0,-1,-1,-1,1,1,3,65.9,583.15,5,0.0,1,0,5.51,0,0.09090909090909091,0.3846153845857988,0.5491666666620904,0.37910722611131276,2.1090415913200724,0.09090909090909091,0,1.0,0.0,1.1547344110854503,24.983166200735514,0,0,0,0
0,0,0,0,13,1,2,0,1,0,1,1,3,63.42,862.14,2,5.31,1,2,1.0,1,0.07142857142857142,0.15384615383431952,0.5284999999955958,0.409202197802803,31.93111111111111,0.07142857142857142,0,0.8571428571428572,0.08242781744799751,0.4618937644341801,25.951603384653765,0,0,0,0
0,1,0,0,41,1,2,1,1,0,0,1,3,75.12,3136.39,5,9.03,0,0,4.65,0,0.023809523809523808,0.3846153845857988,0.6259999999947834,0.38300073260456313,3.28675923500131,0.0,0,1.0,0.11862848134524434,1.1547344110854503,28.771015033254784,0,0,0,0
0,0,1,0,72,1,2,1,0,0,2,1,2,81.44,5886.33,2,53.47,0,1,10.18,0,0.0136986301369863,0.15384615383431952,0.678666666661011,0.44617688795233507,4.012713713085922,0.0,0,0.9863013698630136,0.648592916060165,0.4618937644341801,36.336645754838166,0,1,0,0
0,1,1,1,13,1,0,-1,-1,-1,0,0,1,40.13,615.37,2,0.0,0,0,8.43,0,0.07142857142857142,0.15384615383431952,0.33441666666387987,0.33156886447011663,2.7948496684530837,0.0,0,1.0,0.0,0.4618937644341801,13.30585853118578,0,0,0,0
1,0,1,1,28,1,0,-1,-1,-1,0,1,2,18.0,521.42,4,0.0,1,0,14.24,0,0.034482758620689655,0.30769230766863903,0.14999999999875,0.21225464191404805,0.3267288267288267,0.034482758620689655,0,1.0,0.0,0.9237875288683602,3.820583554452865,0,0,0,0
1,0,1,0,11,1,2,1,1,0,0,1,0,76.9,846.94,4,4.86,2,0,5.18,1,0.08333333333333333,0.30769230766863903,0.6408333333279931,0.42812820513080274,3.699720426349817,0.16666666666666666,0,1.0,0.06238767650834403,0.9237875288683602,32.923058974558735,0,0,1,0
1,0,1,0,62,1,2,0,1,1,2,1,3,18.0,1088.39,5,17.88,0,0,7.03,0,0.015873015873015872,0.3846153845857988,0.14999999999875,0.1894261294315466,0.4991927716369308,0.0,0,1.0,0.9410526315789474,1.1547344110854503,3.409670329767839,0,0,0,0
0,1,1,0,72,1,1,0,0,1,2,1,0,74.67,5390.05,1,12.61,0,0,9.19,0,0.0136986301369863,0.07692307691715976,0.6222499999948146,0.4389948366692884,8.133714613388062,0.0,0,1.0,0.16664464120523323,0.23094688221709006,32.77974445409576,0,0,0,0
1,0,1,1,6,1,2,0,1,1,1,0,3,87.0,387.24,5,4.08,0,0,7.97,0,0.14285714285714285,0.3846153845857988,0.7249999999939584,0.4702197802232807,1.6128279883381924,0.0,0,1.0,0.046363636363636364,1.1547344110854503,40.90912087942542,1,0,0,0
0,1,0,0,31,1,0,-1,-1,-1,0,0,3,98.77,3150.04,3,0.0,1,1,13.09,0,0.03125,0.2307692307514793,0.8230833333264742,0.4955794871802939,2.585454336531596,0.03125,0,0.96875,0.0,0.6928406466512702,48.94838594879762,0,0,0,0
0,1,0,1,70,1,0,-1,-1,-1,0,1,0,61.09,4295.91,2,0.0,1,0,1.0,0,0.014084507042253521,0.15384615383431952,0.509083333329091,0.3784979053816739,30.467446808510637,0.014084507042253521,0,1.0,0.0,0.4618937644341801,23.12243703976646,0,0,1,0
1,0,1,0,19,1,2,0,0,1,0,1,1,120.0,2336.68,8,10.34,2,0,16.49,1,0.05,0.6153846153372781,0.9999999999916667,0.4969230769292111,0.931883803659451,0.1,0,1.0,0.08545454545454545,1.8475750577367205,59.63076923150533,0,1,0,0
1,0,1,0,12,1,1,0,1,0,0,1,3,23.27,336.55,5,23.03,1,1,11.85,0,0.07692307692307693,0.3846153845857988,0.1939166666650507,0.2314128205180913,0.4726825842696629,0.07692307692307693,0,0.9230769230769231,0.9489081170168934,1.1547344110854503,5.384976333455985,0,0,0,0
1,0,0,0,70,0,1,0,1,1,0,0,3,108.67,7643.72,6,8.91,1,0,11.24,0,0.014084507042253521,0.4615384615029586,0.9055833333257868,0.4755594438466244,1.6188148587403108,0.014084507042253521,0,1.0,0.08124373119358075,1.3856812933025404,51.67904476281267,0,0,0,0
0,0,1,0,8,1,1,0,1,1,0,0,3,42.0,284.94,2,4.99,0,0,14.1,0,0.1111111111111111,0.15384615383431952,0.3499999999970833,0.35367521367641386,1.2574580759046778,0.0,0,1.0,0.11604651162790698,0.4618937644341801,14.854358974409383,0,0,0,0
1,0,1,0,6,1,2,0,0,0,0,1,3,66.08,228.45,5,14.56,0,1,6.0,1,0.14285714285714285,0.3846153845857988,0.5506666666620778,0.4004864468905285,1.2621546961325967,0.0,0,0.8571428571428572,0.2170542635658915,1.1547344110854503,26.46414441052612,0,1,0,0
0,0,1,0,63,1,2,0,0,0,2,1,3,69.71,4500.88,7,24.21,2,1,5.45,0,0.015625,0.5384615384201183,0.5809166666618256,0.3309243589807066,1.8718958597600284,0.03125,0,0.984375,0.3423843869325414,1.6166281755196306,23.068737064545054,0,1,0,0
1,0,1,0,30,1,0,-1,-1,-1,1,1,3,105.44,3164.11,7,0.0,1,0,17.24,0,0.03225806451612903,0.5384615384201183,0.8786666666593445,0.45667758478616577,0.8737256309714476,0.03225806451612903,0,1.0,0.0,1.6166281755196306,48.15208453985332,0,0,0,0
0,0,1,0,6,1,2,0,0,1,2,0,1,32.07,175.52,2,8.84,0,0,10.26,0,0.14285714285714285,0.15384615383431952,0.26724999999777294,0.3332736263751024,1.4141153722204318,0.0,0,1.0,0.2673117629271243,0.4618937644341801,10.688085197849533,0,1,0,0
0,0,0,1,30,1,1,1,1,0,0,0,0,120.0,3586.81,3,6.79,2,1,7.38,0,0.03225806451612903,0.2307692307514793,0.9999999999916667,0.5667493796528225,5.392077570655442,0.06451612903225806,0,0.967741935483871,0.05611570247933884,0.6928406466512702,68.0099255583387,0,0,1,0
