customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,calls_per_month,data_usage_gb,support_tickets,late_payments,avg_call_duration,churn
CUST-002146,Female,0,No,No,48,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,105.73,5063.11,3,31.04,1,0,8.27,1
CUST-002147,Male,0,No,Yes,7,Yes,DSL,Yes,No,Yes,Two year,Yes,Credit card (automatic),25.11,227.34,0,2.03,1,1,8.36,0
CUST-002148,Male,0,Yes,No,11,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,105.17,1177.66,2,0.0,0,0,2.24,1
CUST-002149,Female,0,No,No,22,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.86,968.21,2,23.97,0,1,6.61,0
CUST-002150,Male,0,Yes,No,60,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Credit card (automatic),65.28,3983.32,8,18.89,1,0,9.2,0
CUST-002151,Male,0,Yes,No,6,Yes,Fiber optic,No,No,No,Month-to-month,No,Bank transfer (automatic),120.0,723.26,3,14.5,0,0,3.81,0
CUST-002152,Male,0,No,No,22,Yes,DSL,No,No,No,One year,Yes,Mailed check,80.5,1734.65,5,40.89,0,0,8.79,0
CUST-002153,Male,1,Yes,No,62,Yes,DSL,No,Yes,No,Two year,Yes,Electronic check,45.71,2823.13,8,45.65,0,0,7.77,0
CUST-002154,Male,1,No,Yes,3,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,78.36,184.06,4,0.0,0,0,9.43,0
CUST-002155,Female,0,No,No,38,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,19.12,716.68,4,4.71,3,1,7.63,0
CUST-002156,Female,0,Yes,No,7,Yes,Fiber optic,Yes,No,No,Two year,No,Bank transfer (automatic),96.86,637.11,1,12.64,0,2,3.05,0
CUST-002157,Female,0,Yes,No,5,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.69,161.81,7,3.39,0,0,1.78,0
CUST-002158,Male,0,Yes,No,8,Yes,DSL,No,Yes,No,Month-to-month,No,Electronic check,18.0,120.08,5,8.88,0,0,13.39,0
CUST-002159,Female,0,No,No,20,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,54.19,1008.56,4,11.24,0,0,11.87,1
CUST-002160,Male,0,No,No,27,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Credit card (automatic),49.58,1376.1,2,10.07,2,0,4.47,0
CUST-002161,Male,0,Yes,No,6,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.96,511.59,3,17.08,1,0,12.46,0
CUST-002162,Male,0,No,Yes,3,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Mailed check,30.4,142.02,5,9.17,2,0,9.02,0
CUST-002163,Male,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.46,1331.7,6,0.0,0,1,13.59,0
CUST-002164,Female,0,Yes,No,1,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.58,67.24,2,31.74,0,0,14.09,1
CUST-002165,Female,0,No,Yes,23,Yes,DSL,No,Yes,Yes,Two year,Yes,Electronic check,62.89,1389.4,2,46.61,1,0,9.43,0
CUST-002166,Male,0,Yes,No,34,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,96.99,3269.12,5,0.0,1,0,3.51,1
CUST-002167,Female,1,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card (automatic),97.97,7105.1,4,4.99,1,0,16.8,0
CUST-002168,Male,0,Yes,No,4,Yes,DSL,No,No,No,One year,Yes,Electronic check,103.27,471.81,5,38.78,0,1,3.74,1
CUST-002169,Female,0,No,Yes,17,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),42.15,722.72,2,26.05,0,1,6.01,0
CUST-002170,Female,0,Yes,No,8,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,73.92,625.29,4,61.43,2,0,10.86,0
CUST-002171,Male,0,Yes,No,7,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,75.21,514.84,1,33.9,2,0,6.08,1
CUST-002172,Female,1,Yes,No,21,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,102.57,2204.26,5,6.36,0,3,12.15,1
CUST-002173,Male,0,Yes,Yes,4,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,55.16,175.12,8,0.38,1,1,7.18,1
CUST-002174,Female,0,No,Yes,1,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,20.33,26.34,1,8.83,1,0,5.45,0
CUST-002175,Male,0,Yes,No,5,Yes,DSL,Yes,No,No,One year,Yes,Mailed check,90.47,511.55,3,2.64,2,0,14.8,0
CUST-002176,Male,0,No,No,12,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,105.23,1237.46,2,11.22,1,1,6.01,1
CUST-002177,Female,1,Yes,No,1,Yes,DSL,Yes,No,Yes,Two year,No,Electronic check,74.52,73.83,1,21.0,2,0,2.81,1
CUST-002178,Female,0,No,Yes,58,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.21,1889.81,3,0.0,2,0,9.47,0
CUST-002179,Male,0,No,No,26,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,120.0,3166.97,7,17.11,0,1,6.07,1
CUST-002180,Female,0,No,Yes,1,Yes,DSL,Yes,Yes,No,One year,Yes,Credit card (automatic),68.61,31.55,4,16.91,0,1,8.87,0
CUST-002181,Female,0,No,No,7,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,45.21,335.26,3,13.14,1,0,9.27,0
CUST-002182,Male,0,Yes,No,32,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),97.92,3182.4,2,0.0,0,0,13.44,0
CUST-002183,Male,0,Yes,No,1,Yes,Fiber optic,No,Yes,No,One year,No,Mailed check,114.94,163.74,4,6.9,2,2,6.54,0
CUST-002184,Female,0,No,No,14,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,249.84,8,96.62,1,1,4.89,0
CUST-002185,Male,0,No,No,3,Yes,DSL,No,Yes,No,One year,Yes,Electronic check,81.13,225.97,3,11.25,1,2,5.55,1
CUST-002186,Male,1,No,No,14,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,103.92,1454.26,5,0.0,1,0,2.65,0
CUST-002187,Male,0,Yes,No,72,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.88,4420.0,5,30.82,0,0,11.88,0
CUST-002188,Female,0,No,No,18,Yes,DSL,No,No,No,Two year,Yes,Credit card (automatic),69.44,1276.72,6,9.32,1,1,3.8,0
CUST-002189,Female,0,No,No,28,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,61.11,1717.8,5,4.66,1,0,5.36,0
CUST-002190,Male,0,Yes,No,15,Yes,DSL,No,No,Yes,One year,No,Electronic check,111.06,1543.8,1,13.86,0,0,4.33,0
CUST-002191,Female,0,Yes,Yes,11,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.89,368.97,3,0.0,0,0,5.74,0
CUST-002192,Male,0,Yes,Yes,28,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),57.27,1579.12,2,0.0,0,0,10.59,0
CUST-002193,Female,0,Yes,Yes,29,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,120.0,3488.2,5,53.1,0,0,10.13,0
CUST-002194,Male,0,Yes,Yes,28,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.38,1374.52,2,0.0,1,0,15.76,0
CUST-002195,Male,0,Yes,Yes,1,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,18.76,18.0,0,19.08,2,0,5.32,0
CUST-002196,Female,0,No,No,35,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.68,2244.05,4,0.0,1,0,1.0,0
CUST-002197,Male,0,No,Yes,33,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,97.4,3202.59,4,0.19,1,1,7.09,0
CUST-002198,Female,0,Yes,No,2,Yes,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.87,62.61,3,27.92,0,2,1.4,1
CUST-002199,Female,1,No,No,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.43,307.59,3,0.0,0,0,10.53,0
CUST-002200,Male,1,Yes,Yes,22,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,80.02,1782.12,7,0.0,0,1,6.82,0
CUST-002201,Male,0,No,Yes,13,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,120.0,1540.76,2,0.0,1,1,5.02,0
CUST-002202,Female,0,Yes,Yes,25,No,Fiber optic,No,No,No,Month-to-month,No,Mailed check,57.31,1460.31,0,0.05,3,1,11.35,1
CUST-002203,Male,0,Yes,Yes,42,Yes,Fiber optic,Yes,No,No,Two year,Yes,Electronic check,120.0,5114.44,5,16.86,0,1,11.56,1
CUST-002204,Male,0,No,No,23,No,DSL,No,No,Yes,Month-to-month,No,Mailed check,77.4,1745.69,3,11.13,0,0,12.41,0
CUST-002205,Male,1,No,No,18,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),39.06,695.44,1,21.67,0,0,10.54,0
CUST-002206,Male,0,Yes,Yes,9,Yes,DSL,Yes,No,Yes,Two year,Yes,Mailed check,114.89,1019.32,4,9.22,0,0,2.93,0
CUST-002207,Male,0,Yes,No,28,Yes,DSL,Yes,Yes,Yes,Two year,No,Credit card (automatic),54.54,1615.82,4,15.7,1,1,2.72,0
CUST-002208,Female,0,Yes,Yes,52,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.27,978.67,5,5.92,0,1,11.33,0
CUST-002209,Female,0,Yes,No,9,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.82,717.92,1,21.99,1,0,6.92,1
CUST-002210,Male,0,Yes,No,46,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),51.03,2338.01,5,3.88,0,0,13.54,0
CUST-002211,Male,0,Yes,No,16,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,119.45,2001.11,3,30.17,0,0,7.29,1
CUST-002212,Male,0,No,No,3,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,77.17,281.68,5,2.89,0,1,10.75,1
CUST-002213,Female,0,No,Yes,72,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.96,3480.37,9,7.58,1,0,5.25,0
CUST-002214,Male,0,No,No,34,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,91.07,3036.75,4,0.0,0,0,8.66,0
CUST-002215,Female,0,No,No,55,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,65.09,3582.8,4,17.42,0,1,6.9,0
CUST-002216,Female,0,No,No,31,Yes,DSL,Yes,No,No,Two year,Yes,Mailed check,74.76,2343.75,6,10.4,1,0,5.02,0
CUST-002217,Female,0,Yes,Yes,3,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),18.0,35.72,6,17.72,0,0,8.86,0
CUST-002218,Male,0,Yes,No,23,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Credit card (automatic),30.45,663.68,9,4.69,0,0,15.97,0
CUST-002219,Female,1,No,No,30,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.94,2206.61,3,6.7,1,1,12.25,0
CUST-002220,Male,1,Yes,No,9,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.55,257.09,10,0.0,4,0,16.32,0
CUST-002221,Female,1,No,Yes,29,Yes,DSL,Yes,No,No,Two year,Yes,Credit card (automatic),47.17,1364.04,3,9.84,0,0,1.61,0
CUST-002222,Male,0,No,No,25,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,92.81,2283.64,1,4.66,1,0,12.58,1
CUST-002223,Female,0,Yes,Yes,1,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,80.49,77.18,2,0.8,2,0,5.17,0
CUST-002224,Male,0,Yes,No,64,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.01,6362.88,2,26.45,0,0,6.79,0
CUST-002225,Female,1,No,No,22,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Electronic check,65.4,1484.74,5,0.19,0,0,5.68,1
CUST-002226,Male,1,No,No,26,Yes,DSL,Yes,Yes,No,Month-to-month,No,Electronic check,44.53,1195.06,5,14.71,1,0,11.87,0
CUST-002227,Male,1,No,No,4,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.36,382.15,4,13.02,1,0,9.53,0
CUST-002228,Male,0,No,No,48,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.39,3140.89,6,41.39,0,0,6.5,0
CUST-002229,Male,1,Yes,No,22,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32.9,789.16,0,0.0,1,0,2.39,0
CUST-002230,Female,0,No,Yes,2,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,114.02,268.22,4,0.42,0,1,10.33,1
CUST-002231,Female,0,Yes,No,36,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Electronic check,67.03,2447.77,8,2.1,0,1,11.09,0
CUST-002232,Male,0,No,No,20,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.38,1944.71,5,25.64,1,1,6.63,0
CUST-002233,Female,0,No,Yes,12,Yes,DSL,No,No,Yes,One year,Yes,Bank transfer (automatic),73.87,838.02,8,5.19,0,1,11.33,0
CUST-002234,Male,0,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.3,6778.85,4,2.76,0,0,13.37,1
CUST-002235,Male,0,Yes,Yes,51,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,84.35,4396.67,3,9.1,2,1,10.62,0
CUST-002236,Female,0,Yes,No,1,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.92,131.86,4,57.26,0,0,6.73,0
CUST-002237,Male,0,Yes,No,35,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.11,1923.16,5,0.0,0,0,10.61,0
CUST-002238,Male,1,Yes,No,5,Yes,DSL,Yes,No,No,Month-to-month,No,Credit card (automatic),86.39,442.4,7,20.24,0,0,10.53,0
CUST-002239,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,68.46,96.09,5,0.0,0,0,5.06,0
CUST-002240,Male,0,No,Yes,7,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),64.82,450.07,2,0.0,0,1,13.05,0
CUST-002241,Male,0,No,No,1,Yes,Fiber optic,Yes,No,No,One year,Yes,Mailed check,52.0,18.0,8,9.45,0,1,4.75,1
CUST-002242,Male,1,Yes,Yes,30,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,56.97,1668.68,3,37.68,0,0,6.66,1
CUST-002243,Male,0,Yes,No,42,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.73,937.87,4,0.0,0,1,7.06,0
CUST-002244,Female,0,Yes,No,5,Yes,Fiber optic,No,No,Yes,Two year,No,Bank transfer (automatic),80.29,372.19,2,2.38,0,1,2.98,0
CUST-002245,Female,0,No,No,7,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,45.82,373.04,9,5.61,1,1,10.2,0
CUST-002246,Female,0,Yes,Yes,4,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer (automatic),68.28,165.37,5,6.48,1,0,14.53,0
CUST-002247,Male,0,No,No,24,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Electronic check,63.08,1487.85,3,7.23,0,0,1.0,0
CUST-002248,Male,1,No,No,20,No,DSL,Yes,No,No,One year,Yes,Credit card (automatic),70.93,1412.95,2,29.09,0,0,11.09,0
CUST-002249,Female,0,No,No,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.0,38.6,3,8.24,0,0,14.99,0
CUST-002250,Male,0,Yes,Yes,13,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.67,984.23,2,16.0,2,0,2.49,1
CUST-002251,Male,1,No,No,2,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.65,124.26,6,0.0,1,0,9.4,0
CUST-002252,Male,1,No,Yes,25,Yes,Fiber optic,Yes,No,Yes,One year,No,Credit card (automatic),62.83,1588.1,6,1.55,1,1,6.35,1
CUST-002253,Male,0,No,No,19,Yes,Fiber optic,No,No,Yes,One year,Yes,Credit card (automatic),65.85,1223.86,9,7.03,2,0,6.22,0
CUST-002254,Female,1,Yes,No,18,Yes,Fiber optic,No,No,No,One year,Yes,Mailed check,39.19,673.71,5,68.58,1,1,4.26,0
CUST-002255,Female,0,No,Yes,39,Yes,DSL,Yes,No,No,Month-to-month,No,Electronic check,35.56,1319.05,1,42.55,1,1,13.49,0
CUST-002256,Female,0,Yes,Yes,18,Yes,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,47.96,807.86,2,31.35,1,0,11.45,0
CUST-002257,Male,0,Yes,No,19,Yes,Fiber optic,No,No,Yes,One year,Yes,Bank transfer (automatic),70.24,1281.26,7,4.78,0,0,4.55,0
CUST-002258,Female,0,No,No,30,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.4,949.59,3,0.0,0,0,4.24,0
CUST-002259,Female,0,No,Yes,10,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Credit card (automatic),93.25,1085.84,5,64.05,3,0,1.0,1
CUST-002260,Male,0,Yes,No,72,Yes,Fiber optic,Yes,Yes,No,One year,No,Bank transfer (automatic),46.64,3330.68,2,20.31,0,0,10.84,0
CUST-002261,Male,0,No,No,9,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,64.77,560.53,6,2.04,1,0,10.29,1
CUST-002262,Female,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.11,6100.11,8,0.0,0,0,10.46,0
CUST-002263,Female,0,Yes,Yes,50,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.76,1060.65,3,0.02,3,0,2.08,1
CUST-002264,Female,0,Yes,Yes,71,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,105.95,7458.65,3,0.0,1,0,11.71,0
CUST-002265,Female,0,No,No,6,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card (automatic),38.53,180.82,4,13.65,1,0,6.52,1
CUST-002266,Male,0,Yes,No,7,Yes,DSL,Yes,Yes,No,Month-to-month,No,Electronic check,104.84,788.69,5,11.18,0,0,2.18,1
CUST-002267,Female,0,Yes,No,56,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,80.62,4527.96,9,0.0,1,1,3.7,0
CUST-002268,Female,0,No,No,72,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,1304.59,10,0.0,0,0,9.2,0
CUST-002269,Male,0,No,No,41,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,60.45,2522.93,3,0.0,1,0,11.99,0
CUST-002270,Female,0,Yes,Yes,30,No,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.51,1247.29,10,4.32,1,0,4.06,0
CUST-002271,Male,0,Yes,No,49,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,114.23,5537.65,4,0.0,0,0,1.0,1
CUST-002272,Male,1,Yes,No,1,Yes,Fiber optic,Yes,No,Yes,One year,No,Electronic check,71.29,96.03,1,11.44,1,0,5.67,1
CUST-002273,Male,0,No,No,57,Yes,Fiber optic,Yes,No,Yes,Two year,No,Mailed check,18.0,1054.18,3,5.16,1,0,8.92,0
CUST-002274,Female,0,Yes,No,9,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,102.87,849.87,3,0.0,1,0,4.52,1
CUST-002275,Female,0,Yes,No,1,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,81.48,96.76,10,3.55,1,1,1.0,1
CUST-002276,Male,1,No,No,34,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,77.46,2666.19,3,3.54,2,1,15.13,1
CUST-002277,Female,0,No,Yes,41,No,Fiber optic,No,No,No,One year,Yes,Credit card (automatic),65.68,2727.67,2,56.38,0,0,11.99,0
CUST-002278,Female,0,Yes,No,29,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),22.39,691.15,7,8.61,2,1,14.12,1
CUST-002279,Male,0,No,No,12,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),112.44,1369.89,1,0.0,2,0,10.32,0
CUST-002280,Male,0,Yes,No,3,Yes,DSL,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.8,223.24,2,33.62,1,0,10.76,0
CUST-002281,Female,0,Yes,No,43,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.18,4601.85,6,0.0,0,0,6.98,0
CUST-002282,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),65.43,142.8,4,0.0,0,1,8.06,0
CUST-002283,Female,0,Yes,No,42,Yes,DSL,Yes,No,Yes,Two year,No,Electronic check,59.29,2395.78,6,31.82,0,0,11.16,0
CUST-002284,Female,0,Yes,No,72,Yes,DSL,Yes,Yes,Yes,One year,No,Credit card (automatic),18.0,1338.94,6,23.06,0,1,13.2,0
CUST-002285,Female,0,No,No,72,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,43.77,3103.71,2,62.95,0,0,6.23,0
CUST-002286,Female,0,Yes,No,15,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.66,1632.22,4,0.0,1,0,7.71,1
CUST-002287,Male,0,No,No,3,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),86.64,295.99,1,3.48,2,0,1.0,1
CUST-002288,Male,0,Yes,No,2,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),80.74,133.94,4,0.0,1,0,9.61,0
CUST-002289,Male,1,No,No,20,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,82.75,1641.42,6,3.26,0,1,3.49,1
CUST-002290,Male,1,No,No,47,Yes,Fiber optic,Yes,Yes,No,Two year,No,Electronic check,65.1,3037.44,5,32.74,0,1,14.48,0
CUST-002291,Female,0,No,Yes,1,Yes,DSL,No,Yes,No,One year,Yes,Credit card (automatic),50.91,87.49,3,12.81,0,0,9.44,0
CUST-002292,Female,0,No,No,5,No,DSL,No,No,Yes,Month-to-month,No,Electronic check,41.03,134.74,5,71.22,1,0,4.56,0
CUST-002293,Male,0,No,No,26,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Credit card (automatic),51.26,1321.02,3,3.81,1,0,10.47,0
CUST-002294,Female,0,No,Yes,2,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Credit card (automatic),69.25,162.68,7,28.44,1,1,1.0,0
CUST-002295,Female,0,Yes,Yes,63,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,41.86,2542.0,3,5.43,0,0,6.32,0
CUST-002296,Female,1,Yes,Yes,20,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,65.5,1245.31,5,8.69,3,1,14.03,0
CUST-002297,Male,0,No,No,14,Yes,Fiber optic,No,Yes,No,One year,No,Electronic check,67.37,1003.51,8,12.2,0,0,5.16,1
CUST-002298,Male,0,Yes,No,1,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,59.54,18.0,6,6.57,0,0,9.71,1
CUST-002299,Male,0,No,Yes,3,Yes,Fiber optic,No,No,No,Month-to-month,No,Mailed check,18.0,18.0,6,27.51,2,0,7.89,1
CUST-002300,Female,0,No,No,52,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer (automatic),33.47,1822.67,4,8.81,0,1,7.53,1
CUST-002301,Male,0,Yes,Yes,36,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,60.14,2183.54,3,10.64,0,0,6.77,1
CUST-002302,Male,0,No,No,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,18.0,82.46,2,16.21,2,0,15.4,1
CUST-002303,Male,0,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Electronic check,95.76,6855.29,3,18.19,1,0,6.96,1
CUST-002304,Male,1,No,No,13,Yes,DSL,No,Yes,No,One year,No,Electronic check,103.99,1281.79,2,19.39,2,0,7.55,0
CUST-002305,Male,0,No,No,27,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Bank transfer (automatic),90.55,2449.75,4,21.06,1,0,10.2,0
CUST-002306,Male,1,Yes,No,38,Yes,Fiber optic,Yes,No,No,One year,No,Credit card (automatic),73.46,2813.63,11,16.13,1,0,3.24,0
CUST-002307,Female,0,No,No,72,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,28.01,1934.16,7,16.29,1,0,6.74,0
CUST-002308,Female,0,No,Yes,66,Yes,Fiber optic,No,Yes,Yes,Two year,No,Credit card (automatic),74.2,4897.44,6,17.06,0,0,8.28,0
CUST-002309,Male,0,No,No,27,Yes,DSL,No,Yes,No,Month-to-month,No,Electronic check,107.15,2851.35,3,55.08,0,1,8.53,1
CUST-002310,Male,0,Yes,No,4,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.01,127.34,4,0.0,1,2,13.8,0
CUST-002311,Female,1,Yes,No,55,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,120.0,6650.59,4,17.24,0,0,8.17,1
CUST-002312,Female,0,Yes,No,50,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.53,4462.71,1,101.49,2,0,7.06,0
CUST-002313,Male,0,Yes,Yes,30,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Credit card (automatic),33.18,1054.3,8,61.52,0,0,5.49,0
CUST-002314,Male,0,Yes,No,72,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),34.7,2486.67,6,30.63,0,0,9.66,0
CUST-002315,Male,0,No,No,22,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,49.84,1141.71,4,7.04,1,0,3.51,1
CUST-002316,Male,1,Yes,Yes,7,Yes,Fiber optic,No,No,No,Month-to-month,No,Mailed check,63.39,486.95,8,30.95,0,1,6.96,1
CUST-002317,Female,0,Yes,No,8,Yes,DSL,No,No,Yes,Month-to-month,No,Mailed check,53.7,461.58,5,90.1,0,0,3.95,0
CUST-002318,Male,0,No,No,15,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,18.0,281.08,3,38.05,2,0,9.85,0
CUST-002319,Male,0,No,No,16,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),25.93,502.74,3,5.49,0,0,7.54,0
